airlie_id,flght#,departure_dt,arrival_dt,dep_time,arrivl_time,booking_cd,passngr_nm,seat_no,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_ent,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,number_of_stops,reward_program_member
6,2562,17-09-2023 00:04,29-01-2023 08:14,05:54:18,05:00:32,BBUL,Name_UXLGG,SeatXNL,First,684.42,Extra Baggage,0,Confirmed,GateNE,A,ClaimSGB,9.17,0,LOCNOI,TypeBZV,Pilot_BWFZ,Crew_CZGS,No,No Meal,Available,TRUE,FALSE,FALSE,1,Yes
17,2413,18-06-2023 13:25,12-06-2023 14:22,03:37:46,18:14:17,BJIW,Name_TJPQM,SeatDAZ,Economy,241.81,No Extras,530,Pending,GateDM,A,ClaimCRK,6.88,2,LOCPVM,TypeXHY,Pilot_DTZS,Crew_LGWU,No,No Meal,Not Available,TRUE,TRUE,TRUE,1,No
18,7504,29-01-2023 22:21,28-04-2023 02:16,00:43:33,19:25:06,BZDO,Name_ENINH,SeatZDZ,Business,143.58,Extra Baggage,0,Pending,GateXK,C,ClaimWHS,8.16,2,LOCEQM,TypeAUK,Pilot_EYNZ,Crew_OUWL,Yes,No Meal,Not Available,FALSE,TRUE,TRUE,0,No
5,2017,27-05-2023 00:46,30-09-2023 05:20,05:20:19,17:53:08,BUWJ,Name_TJIVG,SeatDPE,Economy,972.63,Meal,2798,Cancelled,GateGS,A,ClaimGSO,9.97,0,LOCVSO,TypeILS,Pilot_IUNJ,Crew_TPPB,No,Non-Vegetarian,Not Available,FALSE,FALSE,TRUE,2,Yes
18,4654,23-06-2023 15:04,17-09-2023 19:13,19:11:33,01:03:35,BIZG,Name_JJZHQ,SeatPHT,Business,243.59,Extra Baggage,0,Confirmed,GateYC,D,ClaimLMG,2.47,1,LOCJJK,TypeUQU,Pilot_OMEA,Crew_LUKV,No,Vegan,Available,FALSE,FALSE,TRUE,1,Yes
17,7842,11-10-2023 04:52,11-06-2023 10:24,19:21:47,10:19:35,BKBT,Name_TFTSM,SeatQQT,First,147.55,Meal,0,Cancelled,GateKY,C,ClaimDGT,2.83,1,LOCGGM,TypeMFK,Pilot_WWJA,Crew_OGWD,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,TRUE,2,Yes
16,9949,20-02-2023 14:18,11-04-2023 19:59,01:23:02,13:12:01,BZTY,Name_EDULO,SeatPJK,First,508.7,Extra Baggage,0,Cancelled,GateQC,D,ClaimGWS,7.95,0,LOCWNA,TypeTDP,Pilot_FVDK,Crew_KZLB,Yes,Non-Vegetarian,Available,FALSE,TRUE,FALSE,1,Yes
8,7098,24-11-2023 22:21,25-03-2023 03:25,21:57:48,17:50:48,BXPF,Name_BOSHO,SeatWUG,Business,711.6,Meal,0,Confirmed,GateII,A,ClaimUER,11.56,1,LOCTNY,TypeOWR,Pilot_WEOM,Crew_VQCQ,Yes,Vegan,Not Available,TRUE,TRUE,FALSE,1,No
13,9812,22-11-2023 22:01,11-01-2023 21:25,22:55:54,04:55:36,BHWX,Name_XJMXS,SeatZEI,First,50.39,Extra Baggage,0,Pending,GateXB,C,ClaimCAN,1.09,2,LOCCGR,TypeGGH,Pilot_KRRX,Crew_TBOE,Yes,Vegetarian,Not Available,FALSE,TRUE,TRUE,2,No
16,4584,24-12-2023 08:10,12-01-2023 23:28,14:39:20,18:23:43,BWRK,Name_AKRSR,SeatILS,Business,429.33,Meal,0,Confirmed,GatePY,D,ClaimWIN,4.23,0,LOCBVJ,TypeYIB,Pilot_OWJQ,Crew_ZLTL,No,No Meal,Not Available,TRUE,TRUE,FALSE,1,No
11,1181,15-06-2023 10:30,26-06-2023 12:05,15:45:58,07:28:25,BVDD,Name_SGENK,SeatXZU,Economy,495.98,Meal,0,Pending,GateYJ,A,ClaimEYD,4.11,2,LOCBZR,TypeMHU,Pilot_CNSH,Crew_TFRE,Yes,Vegetarian,Available,FALSE,FALSE,TRUE,0,No
6,7829,24-05-2023 06:25,12-04-2023 06:53,13:29:22,03:45:56,BJVP,Name_KUBYI,SeatUGM,Economy,518.54,Extra Baggage,0,Cancelled,GateBI,C,ClaimDUW,2.7,1,LOCRGX,TypeFKP,Pilot_XYYS,Crew_YCYD,Yes,Non-Vegetarian,Not Available,TRUE,TRUE,TRUE,1,Yes
3,3667,05-08-2023 00:22,21-02-2023 12:37,16:57:13,03:44:04,BXUC,Name_AOXHY,SeatAQH,Business,431.42,Extra Baggage,0,Pending,GateKU,B,ClaimHWN,6.53,2,LOCTJR,TypeYUU,Pilot_OCTG,Crew_JTHZ,Yes,Vegetarian,Not Available,TRUE,TRUE,FALSE,2,No
1,7173,10-12-2023 04:42,02-12-2023 02:49,19:47:53,13:53:27,BLQE,Name_BFBQG,SeatRUY,Economy,195.44,No Extras,1928,Pending,GateLW,C,ClaimXRD,7.95,2,LOCZND,TypeNRN,Pilot_ASCG,Crew_YZSC,No,No Meal,Not Available,FALSE,TRUE,FALSE,1,No
18,6421,18-07-2023 13:33,07-12-2023 12:15,12:41:10,13:16:14,BCPS,Name_CXSLR,SeatATU,First,727.06,Meal,0,Confirmed,GateTJ,D,ClaimTDU,7.79,0,LOCPIF,TypeTOZ,Pilot_CIDT,Crew_UHDM,No,Non-Vegetarian,Available,FALSE,TRUE,TRUE,2,Yes
5,3364,09-07-2023 07:14,14-12-2023 07:39,05:15:57,03:55:03,BDID,Name_XHLZA,SeatOMJ,Business,655.59,Extra Baggage,4576,Confirmed,GateDM,A,ClaimKAD,11.61,0,LOCLFI,TypeTTU,Pilot_EMQA,Crew_ABYK,No,Vegan,Not Available,TRUE,TRUE,TRUE,1,No
13,6516,08-08-2023 17:45,10-03-2023 13:07,18:31:32,00:00:21,BUJU,Name_AJCJD,SeatFXV,Economy,81.35,Meal,4219,Confirmed,GateJJ,B,ClaimYJL,4.13,0,LOCQBE,TypeKQX,Pilot_XPCF,Crew_WKTB,Yes,No Meal,Available,TRUE,FALSE,FALSE,0,No
10,4305,05-09-2023 12:40,01-07-2023 00:57,17:47:54,04:26:13,BQPG,Name_XLNHX,SeatYCZ,Economy,622.69,Extra Baggage,496,Pending,GateCP,C,ClaimLZW,7,1,LOCUTD,TypeWXE,Pilot_QOLS,Crew_MEYD,Yes,Vegan,Available,FALSE,TRUE,TRUE,2,Yes
5,3215,24-05-2023 02:56,27-03-2023 16:46,01:04:28,11:08:05,BORF,Name_GAQUO,SeatMPE,First,765.14,Meal,0,Cancelled,GateVO,B,ClaimWUH,1.81,2,LOCWEH,TypeHIM,Pilot_WKDJ,Crew_NNLJ,No,Vegetarian,Not Available,TRUE,TRUE,FALSE,1,Yes
14,1125,16-06-2023 14:42,10-05-2023 06:35,04:45:51,05:06:28,BOKT,Name_OEUAS,SeatIXW,Business,169.7,No Extras,0,Confirmed,GateIJ,A,ClaimUVW,8.23,1,LOCARC,TypeCUM,Pilot_ODPS,Crew_WJRM,Yes,Vegetarian,Not Available,TRUE,TRUE,FALSE,2,Yes
17,3620,18-02-2023 01:57,19-05-2023 02:29,02:23:26,01:51:52,BEPL,Name_ABKLK,SeatSOI,First,774.57,No Extras,0,Pending,GateQP,B,ClaimANZ,10.28,1,LOCIBC,TypeSVR,Pilot_IILB,Crew_OQDW,No,Vegetarian,Available,FALSE,FALSE,FALSE,2,Yes
1,5215,09-12-2023 15:51,12-07-2023 11:59,10:55:38,15:32:45,BUDB,Name_HTDUB,SeatYON,Economy,296.87,Extra Baggage,0,Confirmed,GateMI,C,ClaimHOT,11.38,1,LOCFJW,TypeONA,Pilot_DJIG,Crew_DBSG,No,Vegan,Available,FALSE,FALSE,TRUE,2,No
2,2451,08-01-2023 18:02,21-10-2023 16:02,21:23:31,03:22:24,BPHQ,Name_IMJIM,SeatSYQ,Economy,693.84,Meal,0,Pending,GatePW,D,ClaimINW,7.16,1,LOCGJH,TypeVYP,Pilot_ZGTL,Crew_OXNF,Yes,Vegan,Available,FALSE,FALSE,FALSE,1,Yes
7,6547,20-03-2023 00:04,05-05-2023 18:29,12:35:04,07:54:22,BIFD,Name_CQRHX,SeatAAS,Business,685.71,Meal,0,Confirmed,GateAR,C,ClaimFNG,8.67,2,LOCEUD,TypePKC,Pilot_ENKY,Crew_EMJK,No,Vegetarian,Not Available,TRUE,TRUE,FALSE,0,Yes
10,7703,27-02-2023 23:41,15-11-2023 10:34,09:54:14,09:22:17,BVYM,Name_MRZPU,SeatMXV,Business,587.41,No Extras,0,Cancelled,GateLF,A,ClaimRGM,10.2,1,LOCGDR,TypeSID,Pilot_PVEK,Crew_XCIW,Yes,Vegan,Not Available,FALSE,FALSE,TRUE,0,Yes
7,8369,05-12-2023 02:02,25-02-2023 07:05,18:26:37,19:15:14,BNLY,Name_NYMDA,SeatWFP,Economy,261.6,Meal,0,Pending,GateVN,B,ClaimORC,10.31,0,LOCPSQ,TypeHZT,Pilot_XJQP,Crew_NBNE,Yes,Vegan,Available,FALSE,TRUE,FALSE,2,Yes
16,4130,26-01-2023 08:33,31-07-2023 11:19,15:01:49,08:31:24,BCOO,Name_AFOOG,SeatQLE,Business,310.4,Meal,130,Confirmed,GateUI,A,ClaimLAN,4.12,0,LOCNZB,TypeKOS,Pilot_WNKR,Crew_KMRA,Yes,Vegetarian,Available,TRUE,FALSE,TRUE,2,Yes
5,1696,12-11-2023 08:49,14-07-2023 10:00,10:49:58,02:22:16,BOOH,Name_IMFJU,SeatPKG,Business,499.22,Extra Baggage,0,Confirmed,GateWT,C,ClaimSOD,8.18,2,LOCXPF,TypeGSM,Pilot_GNLR,Crew_PBIP,Yes,Vegetarian,Not Available,TRUE,TRUE,TRUE,1,No
12,3270,11-01-2023 00:16,30-12-2023 08:15,15:56:09,00:55:31,BQYW,Name_ULCOT,SeatNXU,First,75.19,No Extras,1535,Confirmed,GateDL,C,ClaimDRC,11.34,2,LOCGVV,TypeCHY,Pilot_ZIIA,Crew_OZUE,No,Non-Vegetarian,Available,FALSE,TRUE,TRUE,1,No
17,9501,22-08-2023 13:01,23-09-2023 14:46,22:42:44,19:23:51,BNZW,Name_KSZJI,SeatHUA,Economy,445.74,Meal,0,Cancelled,GateWL,A,ClaimUGI,11.3,0,LOCIKR,TypeTGF,Pilot_YGVI,Crew_QFCB,No,No Meal,Available,TRUE,FALSE,FALSE,1,No
16,4411,21-01-2023 02:00,25-12-2023 14:42,23:59:37,15:21:40,BFQB,Name_WAPUO,SeatUAD,Business,708.77,No Extras,0,Pending,GateZB,B,ClaimESM,3.05,1,LOCMAD,TypeKCD,Pilot_QNES,Crew_GIBJ,Yes,Vegan,Available,TRUE,FALSE,FALSE,2,No
16,4718,12-12-2023 08:05,16-04-2023 20:24,01:39:50,22:38:18,BKPS,Name_QTZQY,SeatXFR,Economy,52.19,No Extras,0,Cancelled,GateFI,D,ClaimUFW,11.15,0,LOCPQN,TypeYYN,Pilot_VHPY,Crew_BUZW,Yes,Vegetarian,Available,TRUE,FALSE,TRUE,0,Yes
19,7717,01-08-2023 05:14,26-11-2023 03:12,21:43:03,23:40:27,BQUU,Name_YDANV,SeatNSQ,Economy,751.96,Meal,0,Confirmed,GateQM,C,ClaimSBT,11.28,0,LOCJXJ,TypeSSL,Pilot_VYKL,Crew_MCNR,No,Vegetarian,Available,FALSE,FALSE,TRUE,2,No
15,5920,08-08-2023 17:17,21-03-2023 22:05,05:05:50,15:16:58,BFNM,Name_NOEOT,SeatFZP,Business,459.48,Meal,0,Pending,GateGA,D,ClaimTFB,7.11,0,LOCXHI,TypeARG,Pilot_SVQT,Crew_XEAM,No,Vegetarian,Available,TRUE,TRUE,TRUE,0,Yes
12,3044,05-11-2023 23:38,27-02-2023 20:34,00:54:46,22:23:29,BWZY,Name_LOBVP,SeatZOO,Business,512.55,Meal,0,Pending,GateSL,C,ClaimDOF,3.34,0,LOCHGZ,TypeAYM,Pilot_CHIF,Crew_WXPH,Yes,Vegan,Available,FALSE,FALSE,TRUE,1,Yes
10,2116,17-07-2023 04:37,04-11-2023 09:07,13:55:47,13:48:11,BGMF,Name_GASGJ,SeatFSO,Business,260.92,Extra Baggage,0,Confirmed,GateKI,D,ClaimXHQ,1.58,0,LOCGXX,TypeICC,Pilot_FKFT,Crew_PSQQ,No,Vegetarian,Not Available,FALSE,TRUE,FALSE,0,Yes
2,2156,22-06-2023 14:22,26-11-2023 18:35,23:21:02,15:07:03,BYBV,Name_VRHFA,SeatQBA,First,443.36,No Extras,0,Pending,GateKH,A,ClaimIBD,3.12,1,LOCTTB,TypeZNB,Pilot_FAOR,Crew_WIRR,No,No Meal,Available,TRUE,TRUE,TRUE,0,Yes
7,1988,09-06-2023 07:52,11-07-2023 01:34,07:40:20,13:19:59,BELO,Name_WYMHW,SeatSCQ,Business,530.63,No Extras,0,Cancelled,GateTC,D,ClaimVGY,2.48,2,LOCQOK,TypeLVE,Pilot_KLTH,Crew_XITE,Yes,Vegetarian,Available,FALSE,FALSE,FALSE,0,Yes
13,6587,28-07-2023 15:44,22-09-2023 17:36,00:03:37,02:54:45,BFZA,Name_XXDEO,SeatXGN,First,979.84,Meal,0,Confirmed,GateNK,C,ClaimMWA,3.12,1,LOCFJJ,TypeGZX,Pilot_YWAE,Crew_SIOO,No,Vegan,Available,FALSE,FALSE,TRUE,2,No
3,2828,02-05-2023 21:21,08-07-2023 09:50,14:44:58,03:41:05,BKUL,Name_EXKJI,SeatNKP,First,638.52,Meal,1050,Cancelled,GateDD,B,ClaimUDK,11.69,1,LOCKQH,TypeTLH,Pilot_JKLK,Crew_FLZZ,No,Vegetarian,Not Available,TRUE,TRUE,FALSE,2,Yes
15,8872,08-01-2023 07:43,12-04-2023 14:59,12:18:25,18:37:04,BXCS,Name_HBWPC,SeatVGR,Business,649.02,Extra Baggage,0,Confirmed,GateZJ,C,ClaimSDK,2.8,1,LOCYBD,TypeBZI,Pilot_RYBE,Crew_MGAC,No,Non-Vegetarian,Not Available,TRUE,FALSE,FALSE,2,Yes
1,7088,19-11-2023 23:02,26-10-2023 23:01,12:42:22,09:10:53,BMKW,Name_RRJRC,SeatXWQ,Business,997.11,Meal,3095,Confirmed,GateTN,A,ClaimSWS,6.8,2,LOCGPR,TypeZSP,Pilot_HEVN,Crew_SSCP,No,No Meal,Not Available,TRUE,FALSE,TRUE,0,Yes
3,3345,02-04-2023 20:47,23-03-2023 10:06,05:20:56,01:35:33,BGLR,Name_TVAJH,SeatXLL,Business,84.22,No Extras,0,Pending,GateVQ,C,ClaimUGA,3.58,0,LOCIST,TypeTAD,Pilot_BLUA,Crew_YTQS,Yes,Vegetarian,Not Available,TRUE,TRUE,TRUE,2,Yes
10,4005,24-10-2023 20:23,17-01-2023 22:25,04:33:36,15:27:14,BPHU,Name_HTQOK,SeatKML,Economy,877.7,No Extras,3871,Confirmed,GateFD,C,ClaimQPW,1.81,1,LOCNVC,TypeFAW,Pilot_WFZX,Crew_WDCT,Yes,Vegan,Available,FALSE,FALSE,TRUE,1,Yes
15,5435,08-12-2023 20:04,24-02-2023 08:50,05:31:11,13:59:49,BYMQ,Name_PVWPA,SeatWZJ,Economy,801.41,Extra Baggage,0,Pending,GateQP,C,ClaimRGF,3.68,1,LOCWSU,TypeIVO,Pilot_OQKW,Crew_MUED,No,Vegan,Available,FALSE,TRUE,TRUE,2,No
6,7628,23-10-2023 02:20,13-05-2023 18:34,06:26:11,22:47:12,BDXI,Name_XTAYN,SeatBCV,Economy,94.82,No Extras,2088,Pending,GateJE,C,ClaimZDG,8.57,2,LOCPCO,TypeQQT,Pilot_ZLWB,Crew_JKGK,Yes,No Meal,Not Available,FALSE,TRUE,FALSE,1,No
15,1076,13-09-2023 19:40,19-03-2023 23:45,00:51:18,01:55:26,BIJK,Name_NXYDH,SeatKFT,First,469.99,No Extras,0,Cancelled,GateJM,D,ClaimQUQ,3.19,2,LOCUUH,TypeQYQ,Pilot_JHZU,Crew_FXVF,No,Vegan,Not Available,TRUE,TRUE,FALSE,0,No
7,6752,09-08-2023 06:51,11-02-2023 08:38,10:27:10,12:09:26,BAQG,Name_PHZOR,SeatXZB,Business,541.45,Meal,0,Cancelled,GateFW,B,ClaimFOS,2.6,1,LOCLUM,TypeYRD,Pilot_XIUV,Crew_DDIV,No,Vegetarian,Available,FALSE,TRUE,TRUE,2,Yes
5,3562,12-07-2023 12:58,31-03-2023 01:08,21:34:14,00:26:03,BKMF,Name_MJXFS,SeatMCG,First,81.18,Meal,0,Pending,GateSQ,D,ClaimNIA,2.12,2,LOCRYU,TypeSGA,Pilot_XLKI,Crew_TEZS,Yes,No Meal,Not Available,FALSE,TRUE,FALSE,1,Yes
4,2572,24-07-2023 06:52,03-01-2023 07:20,21:35:46,22:36:03,BWHV,Name_XABGL,SeatDLX,Economy,475.63,Extra Baggage,3379,Confirmed,GateLR,D,ClaimVTX,2.62,1,LOCCRA,TypeCAG,Pilot_SOOW,Crew_MLIX,Yes,Non-Vegetarian,Not Available,TRUE,TRUE,FALSE,0,Yes
18,8087,08-04-2023 17:10,16-06-2023 22:12,22:22:47,22:03:47,BJNZ,Name_HMYAY,SeatNJI,Economy,886.32,Meal,0,Pending,GateFX,C,ClaimCII,1.35,1,LOCZES,TypeHKD,Pilot_NNKN,Crew_BYFA,Yes,Vegan,Available,TRUE,TRUE,TRUE,1,No
3,6970,31-07-2023 10:32,17-05-2023 08:36,10:17:42,06:55:32,BLZW,Name_RHLWV,SeatVFL,First,76.94,No Extras,0,Pending,GateTA,D,ClaimQUT,3.04,0,LOCCPJ,TypePHA,Pilot_CPNY,Crew_ERXA,No,Non-Vegetarian,Available,TRUE,TRUE,FALSE,1,Yes
17,8952,05-11-2023 23:02,03-08-2023 09:28,22:18:26,20:36:38,BKGW,Name_VSULB,SeatVHK,Business,836.7,Meal,1456,Confirmed,GateIW,D,ClaimIMN,11.1,0,LOCBOH,TypeAOT,Pilot_FUZZ,Crew_XJJF,No,Non-Vegetarian,Available,TRUE,FALSE,TRUE,1,Yes
18,7609,22-10-2023 06:04,22-02-2023 07:54,10:12:28,23:33:54,BMBC,Name_UOKSY,SeatRBJ,Business,846.62,No Extras,0,Confirmed,GateDB,A,ClaimQNU,11.97,1,LOCNSR,TypeHDD,Pilot_LVZQ,Crew_KQJW,No,No Meal,Not Available,TRUE,TRUE,TRUE,0,No
18,9056,27-12-2023 07:59,25-10-2023 17:55,10:19:11,04:19:46,BZYA,Name_ACAIU,SeatMFW,Economy,52.66,No Extras,0,Cancelled,GateBZ,C,ClaimTXX,9.14,1,LOCBLW,TypeCNK,Pilot_CDTU,Crew_OKHR,No,Vegetarian,Available,TRUE,TRUE,FALSE,1,Yes
2,4111,07-01-2023 02:24,04-05-2023 17:26,14:12:56,03:53:46,BXWF,Name_NWPCI,SeatJVO,First,913.59,No Extras,0,Pending,GateIB,D,ClaimQZY,6.98,0,LOCSVE,TypeSWK,Pilot_BMVT,Crew_RKEC,Yes,Vegan,Not Available,FALSE,TRUE,FALSE,0,No
13,3737,19-09-2023 05:29,05-03-2023 17:53,12:24:49,09:49:48,BAYB,Name_QZQDL,SeatSJO,First,729.71,Extra Baggage,0,Confirmed,GateUF,D,ClaimFWO,1.71,0,LOCESY,TypeODG,Pilot_DJOB,Crew_FFYL,Yes,Vegan,Not Available,TRUE,TRUE,FALSE,2,No
15,6404,08-08-2023 17:46,18-02-2023 00:51,11:00:30,03:10:54,BJLE,Name_NVNNP,SeatVJM,Economy,942.98,No Extras,0,Confirmed,GateLS,A,ClaimBCQ,9.98,1,LOCHDC,TypeMLO,Pilot_ENYG,Crew_CKPG,Yes,Non-Vegetarian,Not Available,TRUE,FALSE,FALSE,2,No
5,5649,19-06-2023 22:01,18-06-2023 22:09,05:16:38,20:47:49,BILH,Name_YIBEE,SeatSQO,Economy,932.67,Meal,126,Cancelled,GateZY,C,ClaimYTC,3.01,0,LOCZTZ,TypeIOG,Pilot_UJZV,Crew_ZTED,No,Vegan,Not Available,FALSE,TRUE,TRUE,1,No
3,4868,14-10-2023 06:59,22-03-2023 22:12,18:25:46,10:19:31,BJNT,Name_RKIIL,SeatKLT,Economy,285.88,No Extras,0,Cancelled,GateGF,D,ClaimJGY,9.09,1,LOCLKE,TypeRBW,Pilot_KRHC,Crew_DGWC,Yes,No Meal,Not Available,TRUE,FALSE,TRUE,0,Yes
5,4137,20-09-2023 09:52,26-04-2023 02:49,02:57:27,05:50:43,BOHI,Name_DCEUG,SeatPOT,First,541.74,Meal,0,Cancelled,GateDP,A,ClaimUYI,11.78,2,LOCKIV,TypeEQK,Pilot_ONPD,Crew_GKHU,Yes,Vegetarian,Not Available,FALSE,TRUE,TRUE,0,Yes
5,8824,13-04-2023 12:56,19-12-2023 18:11,21:52:20,04:50:22,BEAK,Name_XNEXA,SeatRVM,Economy,514.85,Meal,0,Cancelled,GateXX,D,ClaimMNR,10.03,2,LOCDAY,TypeXWI,Pilot_PLUJ,Crew_AZQX,No,Non-Vegetarian,Not Available,FALSE,FALSE,TRUE,0,Yes
5,7136,26-03-2023 18:11,30-09-2023 16:21,01:40:33,06:22:31,BVDF,Name_PYSWB,SeatEQB,Economy,723.67,No Extras,0,Confirmed,GateFY,D,ClaimEKD,7.73,2,LOCYSF,TypeUBI,Pilot_JKAA,Crew_ZQPY,Yes,Non-Vegetarian,Available,TRUE,TRUE,TRUE,1,No
3,8799,05-03-2023 12:04,08-06-2023 15:24,22:26:21,07:54:03,BQDE,Name_REWKP,SeatVCG,Economy,602.79,Extra Baggage,0,Cancelled,GateOL,D,ClaimGDP,3.06,2,LOCBPQ,TypePOS,Pilot_QHEF,Crew_IYJS,Yes,Vegan,Available,TRUE,TRUE,FALSE,1,Yes
3,4486,26-06-2023 15:15,21-07-2023 05:49,07:19:21,03:15:42,BVNU,Name_IPCCT,SeatQOG,Business,965.79,No Extras,0,Confirmed,GateXY,C,ClaimWAP,11.95,0,LOCDMO,TypeCOS,Pilot_WPFA,Crew_NEUY,Yes,No Meal,Not Available,TRUE,TRUE,FALSE,2,No
18,2002,20-11-2023 12:57,23-08-2023 00:33,18:26:00,08:16:31,BRCU,Name_XBMFN,SeatCFQ,Business,529.39,Extra Baggage,0,Confirmed,GateHS,C,ClaimHYG,2.08,2,LOCAML,TypeWBP,Pilot_GLUF,Crew_UJZM,No,Vegetarian,Available,FALSE,FALSE,TRUE,1,Yes
4,9614,29-11-2023 17:58,16-02-2023 03:29,09:34:55,22:46:14,BKOG,Name_XIRWC,SeatAQV,First,404.91,Extra Baggage,0,Pending,GateRI,C,ClaimMPK,9.21,2,LOCHYN,TypeWMT,Pilot_UUBP,Crew_IUVN,Yes,No Meal,Not Available,TRUE,TRUE,FALSE,1,Yes
1,9763,03-01-2023 19:46,11-08-2023 01:38,05:10:16,15:54:25,BDFY,Name_LSENZ,SeatBZH,First,992.49,Extra Baggage,0,Pending,GatePV,B,ClaimNGN,4.07,2,LOCMME,TypeYMQ,Pilot_NQJO,Crew_NBAZ,Yes,Vegan,Not Available,TRUE,FALSE,FALSE,1,No
16,8906,04-12-2023 19:39,22-11-2023 19:50,01:34:40,07:11:17,BJGC,Name_HUMHD,SeatOYO,Economy,614.13,Extra Baggage,0,Pending,GateMU,C,ClaimROG,1.16,1,LOCWLN,TypeLKH,Pilot_VOOB,Crew_JCGG,No,Vegetarian,Available,FALSE,TRUE,FALSE,1,Yes
8,6359,01-12-2023 22:42,21-03-2023 14:21,20:04:41,11:09:40,BOUY,Name_PWUZC,SeatFKI,Business,438.95,Meal,1127,Confirmed,GateDW,B,ClaimCLK,4.6,2,LOCZKM,TypeBQZ,Pilot_WLMN,Crew_DUTX,Yes,No Meal,Available,FALSE,TRUE,FALSE,2,Yes
17,5530,04-07-2023 08:25,13-03-2023 14:11,02:06:45,03:21:43,BPUC,Name_ENYOG,SeatMLK,Business,386.09,No Extras,1703,Pending,GateCY,C,ClaimZFN,8.2,2,LOCJTQ,TypeVVX,Pilot_QQKU,Crew_DBLQ,No,Vegetarian,Not Available,FALSE,TRUE,TRUE,1,No
8,2633,01-07-2023 13:07,18-11-2023 01:41,09:18:50,19:10:03,BXWL,Name_XYAWJ,SeatWZC,Economy,722.23,Extra Baggage,0,Confirmed,GateRC,A,ClaimAWU,11.11,1,LOCCLQ,TypeBTQ,Pilot_HLBO,Crew_OTHU,Yes,Vegetarian,Not Available,TRUE,FALSE,TRUE,0,Yes
7,7669,27-08-2023 01:38,08-07-2023 14:23,22:19:08,00:24:54,BEEA,Name_HHIFO,SeatLYW,Business,894.74,Meal,2254,Pending,GateSS,B,ClaimLIZ,1.5,2,LOCKTK,TypeZPP,Pilot_THVW,Crew_KLOD,Yes,Vegan,Not Available,FALSE,TRUE,FALSE,1,No
8,2753,07-10-2023 20:04,08-01-2023 01:09,10:22:09,10:15:01,BXFO,Name_WXMIR,SeatUGM,First,218.03,Meal,0,Confirmed,GateCY,C,ClaimEBH,9.94,0,LOCKHE,TypeLYN,Pilot_XMBW,Crew_AYWD,Yes,No Meal,Available,TRUE,TRUE,FALSE,1,Yes
12,9659,03-03-2023 16:02,21-11-2023 06:39,00:55:05,19:13:59,BUMG,Name_TDTQM,SeatCQS,Economy,403.93,No Extras,2293,Cancelled,GateFE,D,ClaimMSY,6.99,2,LOCQBW,TypeTFE,Pilot_HZWQ,Crew_VAOD,Yes,No Meal,Available,TRUE,FALSE,FALSE,2,Yes
16,7353,11-01-2023 06:40,03-06-2023 07:47,11:15:38,13:24:27,BRSY,Name_RYHJQ,SeatXTV,Business,112.28,Extra Baggage,4710,Confirmed,GateVQ,D,ClaimHXZ,6.3,2,LOCGXZ,TypeGWP,Pilot_AHIC,Crew_AQJO,No,Vegetarian,Not Available,FALSE,TRUE,FALSE,1,Yes
12,9264,07-08-2023 21:16,14-12-2023 23:33,08:43:14,13:42:14,BUFH,Name_HZSTX,SeatJPE,Business,310.45,Meal,0,Cancelled,GateEA,D,ClaimABQ,9.27,1,LOCQTL,TypeQKD,Pilot_JZEQ,Crew_UZZS,Yes,Non-Vegetarian,Available,TRUE,TRUE,FALSE,0,Yes
19,1146,09-12-2023 07:25,25-03-2023 22:24,15:00:44,09:26:44,BCQN,Name_LHSTC,SeatFLA,Economy,921.66,Extra Baggage,0,Confirmed,GateSL,D,ClaimKFC,3.57,2,LOCRUT,TypeTQW,Pilot_WLPQ,Crew_STBW,No,Vegan,Not Available,FALSE,TRUE,FALSE,0,Yes
10,8507,01-04-2023 01:52,07-01-2023 18:21,02:42:13,03:27:07,BTNB,Name_HXHLO,SeatRPY,Business,662.82,Meal,0,Pending,GateHV,D,ClaimPJE,8.35,2,LOCRYG,TypeKNL,Pilot_EKXJ,Crew_DUSI,Yes,Vegan,Not Available,TRUE,FALSE,TRUE,1,Yes
7,1316,24-07-2023 11:23,15-01-2023 08:16,02:23:32,11:33:00,BYDI,Name_ANUAI,SeatSBE,First,916.48,Extra Baggage,0,Pending,GateJM,A,ClaimNQY,4.45,1,LOCLMI,TypeCWY,Pilot_BRGI,Crew_GVDO,No,No Meal,Available,FALSE,FALSE,FALSE,2,No
12,9797,13-02-2023 09:12,28-08-2023 20:19,17:44:26,13:30:06,BWPW,Name_MWAYF,SeatZEV,First,579.37,Meal,0,Confirmed,GateUK,B,ClaimVOV,7.99,0,LOCFVU,TypeKQL,Pilot_VASY,Crew_WWVR,No,Vegetarian,Available,FALSE,FALSE,TRUE,1,No
5,9766,11-08-2023 10:24,09-06-2023 03:14,01:13:56,16:21:28,BABW,Name_NYGWK,SeatSKU,Business,987.81,No Extras,4111,Confirmed,GateFU,A,ClaimYRM,1.26,2,LOCDPB,TypeLLH,Pilot_JISD,Crew_SPPK,Yes,Vegetarian,Available,FALSE,TRUE,FALSE,1,Yes
